,puma,LotArea_07,availFAR_perc_07,st_2007,recent_built,recent_alter,is_st,has_disappered,has_lotincreased,has_merged
237003,nan,4000.0,100.0,,1,1,0,0,0,0
237015,nan,1758.0,1.2,,0,0,0,1,0,1
237055,4008,2000.0,100.0,,0,1,0,1,0,1
237097,4108,5000.0,-8.0,,1,1,0,0,0,0
237100,3804,2500.0,30.0,,0,0,0,1,0,1
237134,3903,21770.0,93.3,,0,0,0,1,0,1
237188,4114,6000.0,100.0,,1,0,0,0,0,0
237218,3807,2559.0,52.9,,0,0,0,0,1,1
237334,3801,11034.0,89.5,55.0,0,0,1,1,0,1
237441,4101,4675.0,86.0,,1,1,0,0,0,0
237458,4111,3600.0,97.8,,1,0,0,0,0,0
237468,4014,5000.0,-64.0,,0,0,0,1,0,1
237483,4110,5000.0,-10.0,,0,0,0,0,1,1
237535,nan,2440.0,-94.4,,1,0,0,0,1,1
237545,nan,1911.0,7.4,,0,0,0,1,0,1
237561,nan,3508.0,100.0,,1,1,0,0,1,1
237630,3705,4920.0,100.0,,0,0,0,1,0,1
237635,4104,6000.0,53.3,,1,1,0,0,0,0
237709,3708,6153.0,99.4,,0,0,0,1,0,1
237750,3803,2523.0,100.0,,0,1,0,1,0,1
237773,4001,3750.0,100.0,,0,0,0,1,0,1
237774,3702,5549.0,81.5,,0,0,0,1,0,1
237812,3807,10042.0,25.6,,1,1,0,0,0,0
237821,nan,2469.0,100.0,,1,1,0,0,0,0
237823,3707,2000.0,41.9,,0,0,0,0,1,1
237835,4005,3200.0,-37.5,,0,0,0,1,0,1
237890,4003,2500.0,-82.5,,0,0,0,1,0,1
237961,4103,4000.0,70.0,,1,1,0,0,0,0
237962,nan,7500.0,100.0,,0,0,0,1,0,1
238028,4016,6000.0,70.6,,0,0,0,1,0,1
238060,3708,13225.0,86.4,,0,0,0,0,1,1
238068,3808,2452.0,50.4,1.0,0,0,1,1,0,1
238091,4003,2500.0,100.0,,0,0,0,1,0,1
238105,4006,18600.0,100.0,,1,1,0,0,1,1
238150,4110,2500.0,-33.3,,1,0,0,0,0,0
238181,4101,5490.0,75.0,,0,1,0,1,0,1
238194,4003,1667.0,12.8,,1,0,0,0,0,0
238261,4103,11427.0,95.1,,1,1,0,0,0,0
238269,4103,2800.0,100.0,,0,0,0,1,0,1
238281,4101,4500.0,100.0,,1,0,0,0,0,0
238313,nan,2416.0,47.7,,1,1,0,0,0,0
238332,3901,3800.0,40.0,,0,0,0,0,1,1
238333,nan,912.0,100.0,,0,0,0,1,0,1
238336,4004,3204.0,18.5,,0,0,0,1,0,1
238453,4103,10400.0,99.7,,1,1,0,0,0,0
238540,4002,1667.0,100.0,,0,0,0,1,0,1
238573,3810,5434.0,100.0,,0,0,0,1,0,1
238575,4009,4629.0,90.4,,0,0,0,1,0,1
238576,4110,5000.0,34.8,,1,0,0,0,0,0
238587,4003,6300.0,100.0,,0,1,0,1,0,1
238649,4112,2500.0,-32.2,,1,0,0,0,0,0
238684,4001,4800.0,92.3,,0,0,0,0,1,1
238822,nan,22404.0,100.0,,0,0,0,1,0,1
238824,nan,2375.0,100.0,,1,1,0,0,1,1
238870,nan,9120.0,100.0,,0,0,0,1,0,1
238873,nan,1967.0,100.0,,0,0,0,0,1,1
238900,nan,1190.0,100.0,,0,0,0,1,0,1
238904,4105,5523.0,100.0,,0,0,0,1,0,1
238910,nan,3000.0,100.0,,1,1,0,0,1,1
238980,4105,12500.0,37.0,,0,0,0,1,0,1
239032,4010,3200.0,100.0,,1,1,0,0,1,1
239045,4104,4000.0,68.3,,1,1,0,0,0,0
239060,3902,8100.0,59.0,,1,1,0,0,0,0
239061,3901,7500.0,41.7,,0,0,0,1,0,1
239072,4103,2446.0,71.2,,0,0,0,1,0,1
239074,4006,3875.0,100.0,,0,0,0,1,0,1
239105,4107,2500.0,78.0,,1,1,0,0,1,1
239143,nan,6920.0,-22.0,,0,0,0,0,1,1
239147,nan,3200.0,100.0,,0,0,0,1,0,1
239196,nan,2000.0,100.0,,0,0,0,1,0,1
239213,3710,5300.0,100.0,,1,1,0,0,0,0
239219,nan,1625.0,-11.7,,1,0,0,0,0,0
239239,4107,2105.0,-32.0,,1,0,0,0,0,0
239289,3803,2826.0,-15.1,,0,0,0,1,0,1
239343,4103,1313.0,-25.6,,0,1,0,0,1,1
239348,4112,2000.0,99.5,,0,0,0,1,0,1
239355,4113,5000.0,20.0,,1,0,0,0,0,0
239365,4114,54088.0,100.0,,0,0,0,1,0,1
239370,4110,57900.0,87.0,,1,1,0,0,0,0
239459,3701,5171.0,89.0,,1,1,0,0,0,0
239541,3705,4756.0,100.0,,0,0,0,1,0,1
239557,nan,1540.0,-31.1,,1,0,0,0,0,0
239562,4005,8060.0,6.0,,0,0,0,1,0,1
239611,3810,9985.0,84.0,,0,0,0,1,0,1
239643,nan,8550.0,100.0,,1,1,0,0,0,0
239696,4103,4000.0,100.0,,0,0,0,1,0,1
239701,4007,1740.0,39.1,,0,0,0,1,0,1
239726,4103,2806.0,-66.7,,0,0,0,1,0,1
239758,nan,12000.0,100.0,,0,0,0,1,0,1
239840,3901,10888.0,55.5,,1,0,0,0,0,0
239851,4014,3460.0,42.8,,1,1,0,0,0,0
239880,4005,877.0,83.3,,0,0,0,1,0,1
239881,4109,2000.0,68.3,,0,1,0,1,0,1
239916,4109,4690.0,90.6,,0,0,0,1,0,1
239937,4001,28150.0,24.3,,1,1,0,0,0,0
239948,4111,3600.0,100.0,,1,0,0,0,0,0
240017,4004,2500.0,0.0,,0,0,0,1,0,1
240026,nan,2744.0,100.0,,1,1,0,0,0,0
240067,4110,3750.0,-55.0,,1,0,0,0,0,0
240071,4002,2500.0,91.8,,1,1,0,0,0,0
240086,nan,2353.0,100.0,,0,1,0,1,0,1
240137,4004,3438.0,60.7,,0,0,0,1,0,1
240192,nan,2583.0,100.0,,1,1,0,0,1,1
240364,4001,1380.0,-43.2,,0,0,0,1,0,1
240380,4109,2000.0,21.1,,0,0,0,1,0,1
240383,4001,1419.0,50.0,,0,0,0,1,0,1
240433,nan,4978.0,100.0,,1,1,0,0,0,0
240436,3702,2043.0,-2.2,,0,0,0,0,1,1
240439,nan,1750.0,100.0,,0,0,0,1,0,1
240451,3807,2115.0,63.3,,0,0,0,1,0,1
240481,4114,3500.0,61.7,,0,0,0,1,0,1
240511,4003,4000.0,100.0,,1,1,0,0,0,0
240556,4102,3000.0,77.9,,1,1,0,0,0,0
240572,3705,1864.0,54.4,,0,0,0,1,0,1
240600,4107,1891.0,100.0,,1,1,0,0,0,0
240619,3901,5600.0,85.0,,0,1,0,1,0,1
240661,4004,2500.0,76.7,,0,0,0,1,0,1
240705,nan,4000.0,100.0,,1,1,0,0,0,0
240713,3803,1682.0,100.0,,0,0,0,1,0,1
240869,4001,2500.0,-52.3,,0,0,0,1,0,1
240876,4016,4218.0,69.6,,1,1,0,0,0,0
240884,nan,10970.0,100.0,,0,0,0,1,0,1
240927,3708,2432.0,100.0,,0,0,0,1,0,1
240976,4018,1800.0,100.0,,0,0,0,1,0,1
241032,nan,2675.0,100.0,,1,1,0,0,0,0
241035,4103,5000.0,-70.0,,1,1,0,0,0,0
241084,nan,12096.0,100.0,,0,0,0,0,1,1
241117,4002,2600.0,100.0,,1,1,0,0,0,0
241175,4104,3200.0,-4.0,,0,0,0,0,1,1
241185,4016,1800.0,57.8,,0,0,0,0,1,1
241283,3802,1665.0,50.3,,0,0,0,0,1,1
241309,4006,1667.0,-20.0,,1,0,0,0,0,0
241310,3809,5413.0,94.7,,0,0,0,0,1,1
241346,4001,6713.0,49.0,,0,0,0,1,0,1
241402,nan,67000.0,100.0,,0,0,0,1,0,1
241481,4114,4000.0,20.0,,0,0,0,0,1,1
241586,3803,1665.0,41.9,,0,0,0,0,1,1
241606,4114,4377.0,12.0,,1,1,0,0,0,0
241622,3706,12400.0,100.0,,1,1,0,0,0,0
241626,3902,1300.0,33.3,,0,0,0,0,1,1
241654,3709,5000.0,92.6,,0,0,0,1,0,1
241727,4007,62500.0,71.5,,1,1,0,0,0,0
241733,nan,2175.0,31.5,,1,1,0,0,0,0
241750,4014,3005.0,100.0,,1,1,0,0,0,0
241754,3701,3379.0,100.0,,1,1,0,0,0,0
241761,nan,2375.0,100.0,,1,1,0,0,0,0
241829,4106,4200.0,84.3,,0,1,0,1,0,1
241831,4007,2143.0,100.0,,1,1,0,0,0,0
241892,4005,1500.0,100.0,,1,1,0,0,0,0
241906,4004,2000.0,100.0,,0,1,0,0,1,1
241933,4005,2000.0,55.6,,0,0,0,1,0,1
241964,3807,1180.0,81.0,,0,1,0,1,0,1
241971,4112,5000.0,86.7,,0,1,0,1,0,1
241977,3804,2523.0,75.3,,1,1,0,0,1,1
242025,3903,16289.0,66.0,,1,1,0,0,0,0
242026,nan,4080.0,100.0,,0,0,0,1,0,1
242036,3903,6500.0,100.0,,1,1,0,0,0,0
242040,4110,5350.0,44.5,,0,0,0,1,0,1
242069,nan,7625.0,100.0,,0,0,0,1,0,1
242107,4110,1800.0,20.0,,1,1,0,0,1,1
242126,3805,12770.0,-67.0,,0,0,0,1,0,1
242134,4016,4463.0,92.2,,1,1,0,0,0,0
242149,4014,22325.0,93.0,,1,1,0,0,0,0
242178,3803,2748.0,100.0,,0,1,0,1,0,1
242212,4103,5162.0,100.0,,1,1,0,0,0,0
242213,4017,3633.0,46.5,,1,1,0,0,0,0
242312,3903,6000.0,76.7,,1,1,0,0,0,0
242313,3806,10217.0,16.5,17.0,0,0,1,1,0,1
242352,3803,2523.0,100.0,,1,1,0,0,0,0
242488,4110,21435.0,87.8,,0,0,0,1,0,1
242590,4103,5000.0,63.0,,1,1,0,0,0,0
242606,nan,10000.0,100.0,,1,1,0,0,1,1
242615,3901,5000.0,-51.7,,1,0,0,0,0,0
242666,nan,1900.0,100.0,,0,0,0,1,0,1
242692,4002,2500.0,83.5,,0,0,0,0,1,1
242698,4005,2000.0,20.5,,0,0,0,1,0,1
242733,4002,2910.0,100.0,,1,1,0,0,0,0
242741,4106,7920.0,71.2,,1,1,0,0,0,0
242771,4008,78458.0,-8.6,,0,0,0,1,0,1
242775,4103,2602.0,100.0,,0,0,0,1,0,1
242789,4005,1500.0,100.0,,1,1,0,0,0,0
242795,4002,3000.0,72.4,,1,1,0,0,0,0
242810,4101,3750.0,83.1,,1,1,0,0,0,0
242842,4101,13967.0,56.8,,1,1,0,0,0,0
242861,4001,2500.0,83.3,,1,1,0,0,0,0
242878,4103,5000.0,42.2,,1,1,0,0,0,0
242894,nan,4500.0,100.0,,0,0,0,1,0,1
242917,4012,4000.0,27.0,,0,0,0,1,0,1
243032,nan,920.0,-59.5,,1,0,0,0,0,0
243043,3706,7872.0,90.7,,1,1,0,0,0,0
243049,4103,4497.0,60.0,,1,1,0,0,0,0
243053,4114,8875.0,62.0,,1,1,0,0,0,0
243072,4107,751.0,100.0,,1,1,0,0,0,0
243157,nan,1952.0,-16.7,,1,0,0,0,0,0
243176,4004,1773.0,100.0,,0,0,0,1,0,1
243191,nan,2000.0,100.0,,0,0,0,1,0,1
243204,4102,3290.0,62.0,,1,1,0,0,0,0
243268,4103,4000.0,28.9,,1,1,0,0,0,0
243279,nan,15000.0,100.0,,0,0,0,0,1,1
243306,4007,2000.0,100.0,,0,0,0,1,0,1
243323,4110,4290.0,100.0,,1,1,0,0,1,1
243352,4013,2000.0,-47.4,,0,0,0,1,0,1
243376,4006,1947.0,8.6,,0,0,0,1,0,1
243423,4008,2000.0,100.0,,1,1,0,0,1,1
243536,3902,4600.0,-41.7,,0,0,0,0,1,1
243584,nan,2296.0,100.0,,0,0,0,0,1,1
243588,3810,2230.0,100.0,,0,0,0,1,0,1
243658,4003,5000.0,72.8,,0,0,0,1,0,1
243685,3808,4800.0,-45.5,,0,0,0,1,0,1
243705,nan,16352.0,100.0,,1,0,0,0,0,0
243743,4114,7072.0,74.0,,1,1,0,0,0,0
243747,4105,67666.0,19.0,,1,1,0,0,0,0
243786,nan,5283.0,100.0,,0,0,0,1,0,1
243790,4017,3400.0,80.3,,1,1,0,0,0,0
243834,4004,2850.0,83.4,,0,0,0,1,0,1
243927,4008,2500.0,100.0,,1,1,0,0,0,0
243931,4104,6000.0,50.0,,0,1,0,1,0,1
243938,4007,5397.0,100.0,,0,0,0,1,0,1
243957,4111,5000.0,32.8,,1,0,0,0,0,0
244001,4112,4823.0,23.3,,1,0,0,0,0,0
244058,4002,2455.0,100.0,,1,1,0,0,0,0
244111,3703,5000.0,37.8,,0,0,0,1,0,1
244141,4018,4000.0,-30.4,,1,0,0,0,0,0
244183,nan,2000.0,100.0,,1,1,0,0,0,0
244235,nan,32346.0,100.0,,0,0,0,1,0,1
244286,4107,2610.0,67.5,,1,1,0,0,0,0
244321,4107,3767.0,69.6,,1,1,0,0,0,0
244324,nan,6000.0,100.0,,0,0,0,1,0,1
244351,4010,2000.0,100.0,,1,1,0,0,0,0
244384,4016,7920.0,67.8,,1,1,0,0,0,0
244443,nan,2062.0,30.4,,1,0,0,0,0,0
244513,4002,1800.0,100.0,,0,1,0,1,0,1
244517,4010,4582.0,100.0,,1,0,0,0,0,0
244524,4110,2900.0,100.0,,0,1,0,1,0,1
244538,nan,2100.0,-3.5,,1,0,0,0,0,0
244539,4004,11110.0,-40.4,,0,0,0,1,0,1
244599,4109,15250.0,77.0,,0,0,0,1,0,1
244600,4111,6560.0,65.6,,1,1,0,0,0,0
244628,4112,8690.0,21.7,,0,0,0,1,0,1
244643,4113,4440.0,85.0,,1,1,0,0,1,1
244654,nan,11000.0,100.0,,1,1,0,0,0,0
244661,4105,4000.0,20.0,,0,0,0,1,0,1
244676,4014,2504.0,-75.3,,0,0,0,1,0,1
244728,3802,2498.0,98.3,,0,1,0,1,0,1
244729,4109,7500.0,84.8,,1,1,0,0,0,0
244824,4101,6200.0,100.0,,1,1,0,0,1,1
244852,4105,20227.0,100.0,,0,0,0,1,0,1
244857,4113,2160.0,0.0,,0,1,0,0,1,1
244885,4007,1667.0,100.0,,1,1,0,0,0,0
244904,3902,10000.0,62.0,,1,1,0,0,0,0
244912,4004,1304.0,100.0,,0,0,0,1,0,1
244955,4106,12500.0,32.0,,0,0,0,0,1,1
244977,4107,4800.0,63.0,,0,1,0,1,0,1
244990,4004,4400.0,100.0,,1,1,0,0,0,0
245184,nan,2652.0,-40.0,,1,0,0,0,0,0
245217,4004,1920.0,69.8,,0,0,0,1,0,1
245322,4103,2350.0,42.2,,0,1,0,1,0,1
245339,4105,5000.0,0.0,,0,0,0,1,0,1
245354,nan,2423.0,3.3,,1,0,0,0,0,0
245361,4014,6013.0,71.0,,0,0,0,1,0,1
245373,4018,3185.0,-27.6,,0,0,0,1,0,1
245377,nan,9900.0,100.0,,0,0,0,0,1,1
245383,4110,2500.0,64.4,,1,1,0,0,0,0
245392,4105,5753.0,45.0,,1,0,0,0,0,0
245393,4001,6435.0,100.0,,0,0,0,1,0,1
245404,4014,2504.0,100.0,,0,1,0,1,0,1
245414,4005,2217.0,-58.5,,0,1,0,1,0,1
245469,3804,2174.0,-26.5,,0,1,0,1,0,1
245530,4002,5000.0,11.8,,0,0,0,1,0,1
245543,nan,1770.0,-20.0,,1,0,0,0,0,0
245551,3710,2400.0,64.1,,1,0,0,0,0,0
245553,3807,2468.0,100.0,,0,0,0,1,0,1
245562,4016,25000.0,-30.4,,0,1,0,0,1,1
245575,4001,8740.0,65.9,,0,0,0,1,0,1
245595,3807,6030.0,100.0,,1,1,0,0,0,0
245653,3901,4620.0,100.0,,1,1,0,0,0,0
245784,4005,2500.0,80.0,,1,1,0,0,0,0
245791,3903,3900.0,0.0,,0,0,0,1,0,1
245853,4110,2500.0,100.0,,1,0,0,0,0,0
245858,nan,12000.0,100.0,,1,1,0,0,0,0
245881,3702,3125.0,100.0,,0,0,0,1,0,1
245925,3702,2500.0,100.0,,1,1,0,0,0,0
245935,4107,2500.0,100.0,,1,1,0,0,0,0
245939,3804,2826.0,100.0,,0,1,0,1,0,1
245984,4018,3867.0,65.6,,1,1,0,0,0,0
246012,nan,2412.0,-25.0,,0,0,0,0,1,1
246022,4006,4400.0,4.5,,0,0,0,1,0,1
246036,nan,2060.0,-13.5,,1,0,0,0,0,0
246041,3901,6902.0,66.7,,0,1,0,1,0,1
246059,4016,2500.0,-54.4,,0,0,0,1,0,1
246064,4103,4000.0,51.7,,0,0,0,0,1,1
246238,nan,4623.0,100.0,,0,0,0,1,0,1
246306,4109,2500.0,20.0,,0,0,0,1,0,1
246320,3705,16880.0,91.3,,0,0,0,1,0,1
246382,4107,4003.0,31.1,,1,1,0,0,0,0
246431,4006,2500.0,100.0,,1,1,0,0,0,0
246441,nan,2480.0,100.0,,1,1,0,0,0,0
246477,4101,6500.0,73.4,,0,0,0,1,0,1
246504,4007,3754.0,100.0,,0,1,0,1,0,1
246524,3807,1470.0,67.9,,0,1,0,0,1,1
246532,3708,474.0,100.0,,0,0,0,1,0,1
246566,4003,2000.0,100.0,,1,1,0,0,0,0
246574,4103,2602.0,100.0,,0,0,0,1,0,1
246594,4112,2020.0,87.6,,0,0,0,1,0,1
246621,4008,2500.0,100.0,,1,1,0,0,0,0
246631,4003,2300.0,100.0,,1,1,0,0,1,1
246694,4016,1500.0,100.0,,0,0,0,1,0,1
246701,4010,2000.0,100.0,,1,1,0,0,0,0
246732,3805,5033.0,-49.8,,0,0,0,1,0,1
246755,4014,7500.0,68.8,,1,1,0,0,0,0
246773,4008,2000.0,-13.6,,0,0,0,0,1,1
246774,4114,10000.0,-34.0,,1,1,0,0,0,0
246797,nan,1958.0,90.1,,0,0,0,1,0,1
246833,4108,9500.0,46.0,,1,1,0,0,0,0
246862,nan,3200.0,100.0,,1,1,0,0,0,0
246956,4001,2500.0,-19.8,,0,0,0,1,0,1
246971,3902,1200.0,20.0,,1,1,0,0,1,1
246979,4016,1785.0,81.1,,0,0,0,1,0,1
247006,3803,2523.0,-5.0,,0,0,0,1,0,1
247021,4103,7650.0,100.0,,0,0,0,1,0,1
247104,4006,2750.0,82.0,,1,1,0,0,1,1
247107,4007,1925.0,100.0,,0,0,0,1,0,1
247113,4109,2725.0,100.0,,0,1,0,1,0,1
247135,3806,6205.0,48.8,53.0,0,1,1,0,1,1
247161,3801,1600.0,12.8,,0,0,0,0,1,1
247173,nan,5000.0,100.0,,0,0,0,1,0,1
247228,4114,9021.0,100.0,,0,0,0,1,0,1
247242,3902,4000.0,75.0,,1,1,0,0,0,0
247248,4008,2000.0,-13.6,,0,0,0,0,1,1
247482,3704,2116.0,1.2,,1,0,0,0,0,0
247485,4005,11125.0,-82.5,,0,1,0,1,0,1
247486,4004,1946.0,23.0,,0,0,0,1,0,1
247492,3810,1405.0,53.7,,0,1,0,1,0,1
247530,4112,3724.0,100.0,,1,1,0,0,0,0
247541,nan,2724.0,100.0,,0,0,0,1,0,1
247579,4002,1616.0,100.0,,0,0,0,1,0,1
247615,3705,5292.0,0.0,,0,0,0,1,0,1
247739,4114,9800.0,100.0,,0,0,0,1,0,1
247745,3705,5842.0,95.2,,0,1,0,1,0,1
247746,4110,2393.0,100.0,,0,1,0,1,0,1
247747,3708,10942.0,100.0,,1,0,0,0,1,1
247758,4007,7000.0,100.0,,1,1,0,0,0,0
247772,4017,5800.0,64.0,,1,1,0,0,0,0
247800,4112,2522.0,1.7,,1,0,0,0,0,0
247829,3705,4494.0,75.0,,0,0,0,1,0,1
247858,3810,2238.0,100.0,,0,0,0,1,0,1
247913,4005,2577.0,100.0,,0,1,0,1,0,1
247960,4012,2504.0,-22.2,,0,0,0,1,0,1
247962,nan,10400.0,100.0,,0,0,0,1,0,1
248011,3902,4000.0,65.0,,1,1,0,0,0,0
248046,4009,2957.0,100.0,,1,1,0,0,0,0
248070,4001,2375.0,65.8,,1,1,0,0,0,0
248081,4009,2000.0,14.4,,0,0,0,1,0,1
248111,4103,7500.0,0.0,,0,1,0,0,1,1
248126,4004,868.0,100.0,,0,1,0,1,0,1
248138,nan,16915.0,100.0,,1,1,0,0,0,0
248150,nan,2240.0,100.0,,1,1,0,0,0,0
248168,3702,2500.0,-48.9,,1,0,0,0,0,0
248209,4001,2815.0,-12.3,,0,0,0,1,0,1
248272,4004,2500.0,55.6,,0,0,0,1,0,1
248286,nan,2400.0,100.0,,0,0,0,1,0,1
248293,4008,3213.0,100.0,,0,0,0,1,0,1
248296,4003,2437.0,100.0,,1,1,0,0,0,0
248387,3808,4115.0,77.7,6.0,0,1,1,1,0,1
248398,4109,7500.0,-37.4,,0,0,0,1,0,1
248429,nan,2012.0,100.0,,0,0,0,1,0,1
248431,4011,3972.0,0.4,,1,1,0,0,0,0
248512,nan,4208.0,-18.0,,1,0,0,0,0,0
248563,4015,9023.0,100.0,,1,1,0,0,0,0
248573,3903,21375.0,78.0,,0,1,0,0,1,1
248623,3710,9467.0,100.0,,0,0,0,1,0,1
248646,4113,6847.0,-5.0,,1,0,0,0,0,0
248658,4101,2788.0,100.0,,0,0,0,1,0,1
248678,nan,4420.0,100.0,,1,1,0,0,0,0
248718,nan,4000.0,0.0,,1,0,0,0,0,0
248727,3804,3911.0,100.0,,0,0,0,1,0,1
248799,3901,6104.0,83.3,,1,1,0,0,0,0
248812,4016,2200.0,36.7,,0,0,0,1,0,1
248822,3903,10000.0,83.3,,1,1,0,0,0,0
248826,3805,8245.0,39.8,24.0,0,0,1,1,0,1
248886,3710,19400.0,95.6,,1,1,0,0,0,0
248906,4006,1675.0,100.0,,0,0,0,1,0,1
248934,3806,6539.0,-33.8,,0,1,0,1,0,1
249036,4103,1379.0,100.0,,0,0,0,1,0,1
249061,3710,10000.0,100.0,,1,0,0,0,0,0
249063,3804,4100.0,-6.7,,0,0,0,1,0,1
249073,4106,2000.0,40.0,,1,0,0,0,0,0
249223,4112,4000.0,-8.3,,1,1,0,0,0,0
249239,4002,2303.0,68.3,,0,0,0,1,0,1
249242,4001,1875.0,100.0,,0,1,0,1,0,1
249278,3702,4871.0,44.4,,1,1,0,0,0,0
249304,4001,1775.0,100.0,,1,0,0,0,0,0
249323,4001,2500.0,100.0,,0,1,0,1,0,1
249348,3709,4644.0,35.2,,0,0,0,1,0,1
249452,4112,8000.0,50.0,,1,0,0,0,0,0
249485,4017,3000.0,-19.2,,0,0,0,1,0,1
249493,4001,8450.0,100.0,,0,0,0,1,0,1
249554,4016,4000.0,-37.0,,0,0,0,1,0,1
249569,3705,1014.0,6.4,,0,0,0,1,0,1
249667,3801,2758.0,-35.8,,0,0,0,1,0,1
249678,4112,11160.0,56.7,,1,1,0,0,0,0
249745,3810,4592.0,4.8,,0,0,0,1,0,1
249781,4007,1667.0,100.0,,0,0,0,1,0,1
249783,4011,12060.0,20.1,40.0,0,0,1,1,0,1
249834,nan,19004.0,100.0,,0,1,0,1,0,1
249851,4114,36309.0,100.0,,0,0,0,1,0,1
249854,4105,4000.0,100.0,,1,0,0,0,0,0
249924,nan,2330.0,100.0,,1,1,0,0,0,0
249959,4114,1568.0,100.0,,1,0,0,0,1,1
250027,3903,1200.0,100.0,,1,1,0,0,0,0
250058,nan,56515.0,100.0,,1,1,0,0,0,0
250074,4006,1960.0,-63.0,,0,1,0,0,1,1
250082,4102,2585.0,-35.2,,0,0,0,1,0,1
250159,4007,2500.0,100.0,,1,1,0,0,0,0
250201,3903,2160.0,100.0,,0,0,0,1,0,1
250228,nan,5000.0,100.0,,1,1,0,0,1,1
250262,nan,3040.0,100.0,,0,0,0,1,0,1
250265,3903,2500.0,36.0,,0,0,0,0,1,1
250279,3902,20767.0,68.0,,1,1,0,0,0,0
250307,4005,8250.0,39.5,,0,1,0,1,0,1
250457,3807,2510.0,58.3,,1,1,0,0,0,0
250505,4113,5830.0,56.7,,1,1,0,0,0,0
250527,4008,1875.0,100.0,,0,0,0,1,0,1
250557,3902,3800.0,58.3,,1,1,0,0,0,0
250568,4001,4155.0,-81.5,,0,0,0,1,0,1
250594,4002,2400.0,-35.8,,0,0,0,1,0,1
250597,3902,2700.0,100.0,,0,0,0,1,0,1
250660,4110,2500.0,100.0,,1,1,0,0,0,0
250663,4011,1800.0,100.0,,0,0,0,1,0,1
250676,4101,3752.0,-7.8,,0,0,0,1,0,1
250687,nan,2031.0,35.5,,0,0,0,1,0,1
250728,4007,1875.0,100.0,,1,0,0,0,1,1
250814,nan,2800.0,-31.7,,1,0,0,0,0,0
250837,nan,5000.0,100.0,,1,1,0,0,0,0
250839,3809,2155.0,40.4,,0,0,0,1,0,1
250869,4113,4300.0,38.3,,1,1,0,0,0,0
250907,4008,2000.0,100.0,,1,1,0,0,0,0
250913,4006,2000.0,-20.0,,0,0,0,1,0,1
250964,3804,2523.0,100.0,,0,0,0,1,0,1
250981,4107,1997.0,100.0,,1,1,0,0,0,0
250989,3710,4323.0,100.0,,0,0,0,1,0,1
251002,4101,4000.0,-16.5,,1,0,0,0,0,0
251041,3804,7207.0,100.0,,0,0,0,1,0,1
251044,4016,2600.0,16.7,,1,1,0,0,1,1
251148,nan,5000.0,100.0,,1,1,0,0,0,0
251152,3803,4996.0,100.0,,0,0,0,1,0,1
251163,3902,16100.0,100.0,,1,1,0,0,0,0
251178,nan,4500.0,71.7,,0,0,0,1,0,1
251204,3706,4198.0,86.7,,1,1,0,0,0,0
251224,4012,2504.0,60.5,,0,1,0,1,0,1
251246,4103,4000.0,100.0,,0,0,0,1,0,1
251274,4105,8400.0,48.3,,0,0,0,0,1,1
251292,3807,2469.0,44.1,,1,1,0,0,1,1
251325,4007,17000.0,100.0,,1,0,0,0,0,0
251357,3809,25839.0,100.0,90.0,1,0,1,0,0,0
251405,4102,5700.0,63.3,,0,0,0,1,0,1
251410,4001,5000.0,100.0,,0,0,0,0,1,1
251424,4002,1755.0,100.0,,1,1,0,0,0,0
251433,nan,1872.0,100.0,,0,1,0,1,0,1
251434,4102,2100.0,100.0,,1,1,0,0,1,1
251487,4004,5860.0,70.0,,1,1,0,0,0,0
251542,4006,1419.0,29.5,,1,0,0,0,0,0
251617,3708,2700.0,100.0,,1,1,0,0,0,0
251657,4003,1875.0,100.0,,1,1,0,0,0,0
251669,3804,3364.0,100.0,,0,0,0,1,0,1
251672,4112,2500.0,100.0,,1,1,0,0,0,0
251697,4002,9252.0,100.0,,0,0,0,1,0,1
251715,4114,3397.0,46.7,,1,1,0,0,0,0
251729,4018,2000.0,100.0,,0,0,0,1,0,1
251786,4112,2548.0,18.3,,1,1,0,0,0,0
251840,4101,2200.0,100.0,,1,1,0,0,0,0
251847,4106,5561.0,89.7,,1,1,0,0,0,0
251895,3903,6800.0,100.0,,0,0,0,0,1,1
251906,4114,6000.0,50.0,,1,1,0,0,0,0
251911,4016,2317.0,26.7,,0,0,0,1,0,1
251967,4001,1500.0,66.7,,1,1,0,0,0,0
252000,4103,2100.0,-95.5,,0,0,0,1,0,1
252015,4002,1750.0,100.0,,1,1,0,0,0,0
252090,3902,6000.0,100.0,,1,1,0,0,0,0
252120,nan,2000.0,100.0,,0,0,0,1,0,1
252158,3707,2850.0,100.0,,0,0,0,1,0,1
252173,3801,1583.0,100.0,,0,0,0,1,0,1
252175,4105,12760.0,86.0,,1,1,0,0,0,0
252180,nan,15634.0,100.0,,0,1,0,1,0,1
252222,4014,3750.0,63.2,,0,0,0,1,0,1
252293,nan,20800.0,100.0,,0,0,0,1,0,1
252305,4112,4347.0,100.0,,0,0,0,0,1,1
252429,4001,1260.0,100.0,,1,1,0,0,0,0
252432,3902,2850.0,-16.7,,0,0,0,0,1,1
252438,4101,7350.0,78.2,,0,0,0,1,0,1
252447,4104,4000.0,50.0,,1,1,0,0,0,0
252512,4109,7500.0,73.3,,1,1,0,0,0,0
252518,3902,19500.0,100.0,,0,0,0,0,1,1
252520,3708,2769.0,66.9,,1,1,0,0,0,0
